iter	RMSE
151	0.008445144914
152	0.008424001357
153	0.008402452972
154	0.008389779266
155	0.0083726985
156	0.008357743479
157	0.008337614059
158	0.008328397413
159	0.008309910165
160	0.008295914123
161	0.008280465637
162	0.008274623166
163	0.008255444008
164	0.008246683897
165	0.008235954579
166	0.00821140801
167	0.008191353193
168	0.008174015199
169	0.008156218693
170	0.008140036436
171	0.008117640773
172	0.008104526514
173	0.008092396154
174	0.008079863582
175	0.008066938273
176	0.008049470059
177	0.008035279861
178	0.008014963488
179	0.008005982376
180	0.00798952457
181	0.00797344034
182	0.007962018389
183	0.00795343758
184	0.007941497135
185	0.007922362335
186	0.007900008089
187	0.007886227222
188	0.007865947497
189	0.007852085577
190	0.007845014265
191	0.007828571746
192	0.007814223464
193	0.00780489518
194	0.007786313674
195	0.00776855536
196	0.007756155385
197	0.007748897099
198	0.00773849646
199	0.007719631855
200	0.007705561333
201	0.007695088682
202	0.007681988452
203	0.007661112919
204	0.007648999562
205	0.007637445472
206	0.007621317429
207	0.007616505087
208	0.007601539908
209	0.007585784769
210	0.007573413587
211	0.00756167288
212	0.007557930768
213	0.007541973662
214	0.007531622863
215	0.00752185957
216	0.007501040905
217	0.007484963014
218	0.007473515786
219	0.007458387679
220	0.007451127141
221	0.007440154173
222	0.007432103423
223	0.007416421228
224	0.007406763325
225	0.007404266059
226	0.007387841203
227	0.007367250016
228	0.007356604285
229	0.00733782875
230	0.007335322044
231	0.007323789268
232	0.007309233356
233	0.007295047936
234	0.007282413768
235	0.007271349093
236	0.007263820649
237	0.007249968792
238	0.007237586121
239	0.00722100977
240	0.007217683408
241	0.007208485227
242	0.007194966091
243	0.007182326302
244	0.007169046347
245	0.007158350175
246	0.007147574254
247	0.0071309343
248	0.007120105546
249	0.007106162346
250	0.007088548451
251	0.007074006993
252	0.007062305639
253	0.007047728989
254	0.007031806428
255	0.007021236368
256	0.007009582995
257	0.006997848186
258	0.006988856393
259	0.006980188314
260	0.006970788993
261	0.006958943511
262	0.006948184001
263	0.0069460457
264	0.006934230653
265	0.0069243895
266	0.006914981432
267	0.0069038494
268	0.00689008233
269	0.006877346517
270	0.006869047582
271	0.00686814543
272	0.006852846291
273	0.006837364976
274	0.006824044875
275	0.006814643023
276	0.00680457935
277	0.006794581981
278	0.0067814561
279	0.006768818457
280	0.006762933421
281	0.006756064919
282	0.006743253062
283	0.006730673729
284	0.006718707691
285	0.006707127834
286	0.006697515847
287	0.006686230872
288	0.006674897183
289	0.006664140228
290	0.00665892466
291	0.006645275907
292	0.0066342037
293	0.006626902275
294	0.006619022439
295	0.006604856533
296	0.00659634692
297	0.006587739599
298	0.006581257671
299	0.006571294451
300	0.006566267203
301	0.006555798758
302	0.006546439782
303	0.006537560696
304	0.00652998521
305	0.006521171568
306	0.006511719773
307	0.006500012447
308	0.006492090212
309	0.006482655677
310	0.006469547947
311	0.006459632618
312	0.006449671855
313	0.006439661384
314	0.006423571669
315	0.006410463523
316	0.006398975075
317	0.006390824811
318	0.00638166016
319	0.006370135589
320	0.006360676598
321	0.006349801691
322	0.006341613389
323	0.006327032939
324	0.006326573524
325	0.006315421284
326	0.006314551692
327	0.006302776618
328	0.006292494015
329	0.006285027082
330	0.006274279759
331	0.006268486952
332	0.006258371367
333	0.006244196162
334	0.006230778448
335	0.006217123445
336	0.006207001305
337	0.006195798052
338	0.006188167038
339	0.006178186393
340	0.006169709346
341	0.006162175626
342	0.006156953444
343	0.00614901478
344	0.006136677765
345	0.006128074954
346	0.006127428698
347	0.006117813108
348	0.006108618368
349	0.006101430127
350	0.006095857152
351	0.006083916849
352	0.006068968158
353	0.006058884558
354	0.00604706534
355	0.006036870426
356	0.006021965716
357	0.00601256466
358	0.005998157156
359	0.005993284814
360	0.005980832538
361	0.00597558257
362	0.005964829733
363	0.005956809661
364	0.00594885372
365	0.005938540264
366	0.005935727019
367	0.005924108705
368	0.005911712403
369	0.005901782494
370	0.005885779728
371	0.005876394889
372	0.005868070295
373	0.005854807312
374	0.005846948156
375	0.005838671009
376	0.005833444403
377	0.005824969243
378	0.005817576005
379	0.005809867359
380	0.005804311032
381	0.005801559515
382	0.005788128949
383	0.005777493478
384	0.00577185151
385	0.005759788376
386	0.005751420118
387	0.005739971916
388	0.00573013224
389	0.005720966405
390	0.005712548833
391	0.005705172861
392	0.005697037447
393	0.005687652698
394	0.005678251026
395	0.005668979738
396	0.005655603621
397	0.005648764686
398	0.00563881756
399	0.00562903878
400	0.005621661485
401	0.005608708457
402	0.005600917866
403	0.005596702386
404	0.005587299992
405	0.005577550134
406	0.005565383274
407	0.005559573091
408	0.005548594335
409	0.005537851481
410	0.005531497526
411	0.005521822937
412	0.00551201591
413	0.005504216669
414	0.005496994016
415	0.005489202468
416	0.0054841913
417	0.005477700501
418	0.005469323837
419	0.005464996897
420	0.005454798555
421	0.005449370156
422	0.00544489192
423	0.005436618878
424	0.005425598609
425	0.005414762541
426	0.005407621757
427	0.005400428193
428	0.005391584321
429	0.005383280596
430	0.005375559078
431	0.005370195261
432	0.00536403227
433	0.00535456446
434	0.005346797187
435	0.005337610676
436	0.005332574261
437	0.005322538126
438	0.005315866187
439	0.005311754269
440	0.00530380348
441	0.005296556218
442	0.005291235394
443	0.005284728323
444	0.005274279842
445	0.005270146664
446	0.005260384329
447	0.005252245484
448	0.005245651994
449	0.005240195884
450	0.005235353408
451	0.0052254748
452	0.00522072417
453	0.005214775771
454	0.005208905782
455	0.005199815313
456	0.00519148517
457	0.005185057615
458	0.005176348661
459	0.005169080615
460	0.005163661464
461	0.005159808173
462	0.00515308249
463	0.005143766355
464	0.005137994537
465	0.005131942955
466	0.005125014739
467	0.005116514861
468	0.005107587996
469	0.005099766231
470	0.005093226526
471	0.005085629428
472	0.00507543978
473	0.005066152129
474	0.005058256181
475	0.0050495273
476	0.005041628899
477	0.005034645394
478	0.005031343969
479	0.005028215085
480	0.005021064617
481	0.005015690025
482	0.005007617229
483	0.005001701265
484	0.004995150371
485	0.004986271974
486	0.004980773726
487	0.00497083083
488	0.004969913338
489	0.004963281431
490	0.004954395248
491	0.004948377504
492	0.004944451985
493	0.004935295699
494	0.004926505016
495	0.004920989441
496	0.004915881591
497	0.00491041811
498	0.004907368318
499	0.004899845491
500	0.004894000508
501	0.004886600508
502	0.004875770989
503	0.004868039281
504	0.004860772706
505	0.004855698244
506	0.004847780473
507	0.004843129313
508	0.00483680874
509	0.004829680128
510	0.004823938344
511	0.004818403295
512	0.004811161111
513	0.004803490762
514	0.004799775732
515	0.004793556447
516	0.004784729611
517	0.004779417441
518	0.004771412651
519	0.004764892895
520	0.004757103509
521	0.004747460894
522	0.004739602746
523	0.00473314321
524	0.004723816779
525	0.004717127754
526	0.004709835054
527	0.004706478694
528	0.004698086153
529	0.004691390261
530	0.004683684671
531	0.004677705162
532	0.004672893388
533	0.004667146893
534	0.004663973447
535	0.004657665111
536	0.004650874789
537	0.004644859924
538	0.004637692044
539	0.004634071614
540	0.004632232893
541	0.004625980804
542	0.004621848622
543	0.004617304376
544	0.004611496762
545	0.004607243295
546	0.004604367738
547	0.004597253827
548	0.004593630997
549	0.004586812828
550	0.004580331834
551	0.004573788525
552	0.004572637125
553	0.004569084303
554	0.004561720944
555	0.004554962301
556	0.004547471206
557	0.004540665794
558	0.004538382075
559	0.00453182664
560	0.004526755347
561	0.0045192938
562	0.004514177849
563	0.004509449809
564	0.004505902709
565	0.004502146317
566	0.004496090361
567	0.004490634729
568	0.00448400708
569	0.004478009814
570	0.004468377448
571	0.004461579821
572	0.004455432528
573	0.004448981577
574	0.004445408913
575	0.004440709791
576	0.004432840945
577	0.004425703562
578	0.004421800413
579	0.004415937491
580	0.004408992687
581	0.004408444145
582	0.004399050434
583	0.004394144906
584	0.004387826644
585	0.004384671532
586	0.004382701368
587	0.004373040342
588	0.00437021696
589	0.004365203155
590	0.004359756929
591	0.004354573036
592	0.004348056249
593	0.004339530703
594	0.004335064453
595	0.004331579261
596	0.004324527371
597	0.004320923274
598	0.004314287923
599	0.004309110235
600	0.004303787771
601	0.004298175319
602	0.004292053899
603	0.004285389297
604	0.004279549552
605	0.004274412761
606	0.004268122605
607	0.004262528796
608	0.004254010848
609	0.004247443463
610	0.004240005519
611	0.004234379084
612	0.00422657232
613	0.004222122553
614	0.004215670929
615	0.004211954967
616	0.004207585708
617	0.004201841916
618	0.004198620815
619	0.004191356225
620	0.0041815238
621	0.0041772768
622	0.004172304878
623	0.004168708417
624	0.004166729764
625	0.004161010268
626	0.004157724136
627	0.004150767998
628	0.00414796128
629	0.004139465262
630	0.004132476877
631	0.004122675303
632	0.004118269984
633	0.004110678057
634	0.00410490603
635	0.004099497485
636	0.00409499327
637	0.004090453687
638	0.004086256974
639	0.004080583607
640	0.004072975867
641	0.004066657347
642	0.004061106544
643	0.00405879627
644	0.004056184247
645	0.004047858478
646	0.004043304143
647	0.004039281893
648	0.004035640455
649	0.004031659893
650	0.004023564161
651	0.004018638807
652	0.004015470244
653	0.004008690272
654	0.004003652797
655	0.003998935702
656	0.003991807246
657	0.003986352939
658	0.00397897435
659	0.003974973467
660	0.003970081813
661	0.003963171347
662	0.003958890121
663	0.003954234002
664	0.003952507874
665	0.003947137134
666	0.003941602544
667	0.003936312201
668	0.00393226677
669	0.003925237838
670	0.003918169192
671	0.003913305589
672	0.003908811253
673	0.003903270368
674	0.003898824638
675	0.003893393755
676	0.00389077588
677	0.003885377031
678	0.003882403295
679	0.003878493544
680	0.003872294153
681	0.003867261735
682	0.00386248114
683	0.003857644976
684	0.003852732369
685	0.003852398634
686	0.003844804194
687	0.003842144654
688	0.003836291019
689	0.003831982713
690	0.003824584074
691	0.003821711176
692	0.003816072325
693	0.003811684106
694	0.003807067682
695	0.003802562523
696	0.003797112595
697	0.003794395153
698	0.003789319858
699	0.003785594216
700	0.003780532696
701	0.00377710471
702	0.003774059544
703	0.003769693321
704	0.003760059145
705	0.003755679431
706	0.00374983808
707	0.003745444031
708	0.003740063336
709	0.003734347035
710	0.003727874154
711	0.003722993661
712	0.003717606593
713	0.003712192383
714	0.003704804548
715	0.00370033837
716	0.003694802684
717	0.003689963842
718	0.00368511886
719	0.003680875689
720	0.003673513106
721	0.003669405961
722	0.003663727121
723	0.003658828719
724	0.003653128806
725	0.003646766271
726	0.003643094101
727	0.003638918951
728	0.003634951237
729	0.003632161499
730	0.003628409326
731	0.00362504523
732	0.003620086014
733	0.003613696862
734	0.003611884064
735	0.003606237541
736	0.00360390212
737	0.003598823192
738	0.003594589234
739	0.003590616897
740	0.003590384844
741	0.0035870453
742	0.003582992025
743	0.003577572623
744	0.003570894122
745	0.003565847849
746	0.003561524423
747	0.003554624873
748	0.003549756188
749	0.003544296994
750	0.003540545131
751	0.003535496411
752	0.003532924107
753	0.003528524188
754	0.003524062868
755	0.003520015406
756	0.00351696205
757	0.003511420917
758	0.003507310922
759	0.003501098737
760	0.003497424372
761	0.003493261717
762	0.00348741596
763	0.003484584622
764	0.0034798852
765	0.003475593554
766	0.003470120773
767	0.003468242899
768	0.003463164472
769	0.003457517475
770	0.003451061393
771	0.003447048971
772	0.003442297565
773	0.003438532895
774	0.003433684879
775	0.003432093916
776	0.003428714529
777	0.003425733578
778	0.003419961973
779	0.003416549477
780	0.003412226511
781	0.003408346857
782	0.003402629928
783	0.003398897882
784	0.003394605824
785	0.00339071848
786	0.003387042733
787	0.003383422773
788	0.003377412808
789	0.003373899444
790	0.003371064334
791	0.003366902833
792	0.003362408473
793	0.003360404606
794	0.003355731215
795	0.003352170583
796	0.0033511751
797	0.003347318264
798	0.003343064974
799	0.003339780745
800	0.00333507181
801	0.003331996963
802	0.003328910493
803	0.003324819774
804	0.003322543462
805	0.003317910585
806	0.003312491509
807	0.003306634113
808	0.003302621007
809	0.003298263348
810	0.003294983934
811	0.003291579381
812	0.003289351095
813	0.003284643541
814	0.003281256711
815	0.003280043203
816	0.003275881162
817	0.003272372566
818	0.003267041476
819	0.003264861302
820	0.003261523665
821	0.00325794718
822	0.003254378071
823	0.003249653892
824	0.003243534868
825	0.003240847796
826	0.00323874277
827	0.003234587963
828	0.003230784411
829	0.003227389487
830	0.003224472889
831	0.003220480807
832	0.003215806633
833	0.00321005192
834	0.003203801477
835	0.003197854159
836	0.00319515849
837	0.003191268716
838	0.003186677899
839	0.003183335588
840	0.00317904417
841	0.00317795278
842	0.003173076354
843	0.003170144505
844	0.003165287996
845	0.003160761693
846	0.003157326946
847	0.003151606765
848	0.003146830866
849	0.003141949504
850	0.003138232361
851	0.003134243759
852	0.003129456275
853	0.003123860234
854	0.003123417941
855	0.003120035364
856	0.003117319318
857	0.00311201214
858	0.003109633758
859	0.003107004525
860	0.003101234703
861	0.003097522381
862	0.003092251743
863	0.00308908905
864	0.003086234818
865	0.00308408817
866	0.003077952035
867	0.003073836285
868	0.003070904537
869	0.003067566751
870	0.00306279809
871	0.003062010078
872	0.003060079275
873	0.003058383452
874	0.003055090178
875	0.003051920537
876	0.003049720941
877	0.003046899109
878	0.003043524921
879	0.003042075172
880	0.003037352462
881	0.003032311085
882	0.003029581891
883	0.003026276626
884	0.003021691393
885	0.003017801553
886	0.003014191085
887	0.003010487711
888	0.00300686003
889	0.003002441488
890	0.002999087199
891	0.002996357684
892	0.002993791727
893	0.00299081705
894	0.002986833659
895	0.00298663804
896	0.002981200081
897	0.002977155148
898	0.002972937003
899	0.002969645668
900	0.002964426163
901	0.002960072119
902	0.002957168859
903	0.002954179168
904	0.002948543122
905	0.002943677147
906	0.002939886328
907	0.002938151199
908	0.002933637628
909	0.002931081216
910	0.002928945114
911	0.002928752738
912	0.002924590415
913	0.002921290922
914	0.002917516862
915	0.002914656886
916	0.002912636363
917	0.00290997587
918	0.002905553516
919	0.002901225609
920	0.002898056538
921	0.002893106163
922	0.00288947223
923	0.002885076904
924	0.002882492473
925	0.00287948304
926	0.002878270943
927	0.002875324104
928	0.002872961461
929	0.002866986482
930	0.002862123262
931	0.002859310276
932	0.002856617657
933	0.002852936514
934	0.002850842885
935	0.002846955822
936	0.002841839764
937	0.002838090021
938	0.002835672346
939	0.002832585858
940	0.002826748067
941	0.002822821963
942	0.002819870554
943	0.002817984899
944	0.002814918753
945	0.002812122426
946	0.002808919877
947	0.002806084823
948	0.002802396555
949	0.00279951924
950	0.002795973396
951	0.002793366335
952	0.002791800136
953	0.002788629406
954	0.002784440279
955	0.002781466604
956	0.002779177118
957	0.002775820644
958	0.00277192223
959	0.002766594222
960	0.002763720149
961	0.002761582104
962	0.002758264681
963	0.002755280705
964	0.002751621913
965	0.002748987186
966	0.002745247869
967	0.002741748448
968	0.002737573916
969	0.002735812173
970	0.00273279862
971	0.002728783762
972	0.002725100691
973	0.002720030773
974	0.002716853925
975	0.00271426066
976	0.002710388257
977	0.002707288223
978	0.002702654475
979	0.002700437497
980	0.002696629289
981	0.002693966371
982	0.002690676634
983	0.002687438493
984	0.002683469396
985	0.002681886068
986	0.002677402988
987	0.002674888599
988	0.002671744146
989	0.002668863895
990	0.002665625384
991	0.002661361808
992	0.002657190369
993	0.002654827141
994	0.002653166446
995	0.00265034381
996	0.002648004906
997	0.002645304044
998	0.002642386232
999	0.002638557763
