iter	RMSE
723	0.005117135157
724	0.005112213744
725	0.005106876777
726	0.005103695169
727	0.005094108522
728	0.005089130067
729	0.005085769261
730	0.005079443576
731	0.005074449776
732	0.005067337512
733	0.005062668476
734	0.005062031948
735	0.005055415667
736	0.005051491364
737	0.005045038348
738	0.005040982035
739	0.005031072871
740	0.005024089941
741	0.005017259795
742	0.005012360626
743	0.005005808453
744	0.00499801301
745	0.004988804587
746	0.004984228659
747	0.004980706262
748	0.004974709632
749	0.004969362135
750	0.004967848546
751	0.004962711753
752	0.004957004325
753	0.004952743439
754	0.004945791564
755	0.004940653373
756	0.004939222799
757	0.004934739702
758	0.004929364944
759	0.004924342578
760	0.004920594753
761	0.004919072531
762	0.004912147582
763	0.004907926854
764	0.004904367212
765	0.004897545997
766	0.00489072122
767	0.004888938757
768	0.004880059783
769	0.004876371801
770	0.004872361772
771	0.004865471695
772	0.004859203867
773	0.004858882318
774	0.004852604663
775	0.004847898445
776	0.004841982491
777	0.004837659527
778	0.004831511454
779	0.004826768455
780	0.004826528213
781	0.004819780952
782	0.004812957987
783	0.004807452685
784	0.00480196932
785	0.004799510946
786	0.00479391655
787	0.004789033506
788	0.004784583936
789	0.004777239325
790	0.004771063445
791	0.004765498419
792	0.004760532446
793	0.004755773795
794	0.004746325997
795	0.004737812198
796	0.004732270272
797	0.004728444775
798	0.004723515425
799	0.004718247609
800	0.004713879105
801	0.004708917121
802	0.004703171415
803	0.004696015997
804	0.004691607391
805	0.004686327046
806	0.004680029559
807	0.004673390583
808	0.004668349212
809	0.00466258963
810	0.004659912181
811	0.004656160579
812	0.00465140259
813	0.004645832237
814	0.004642793197
815	0.004640061608
816	0.004636429501
817	0.004633838361
818	0.004628196712
819	0.004625891516
820	0.004620660831
821	0.004615274553
822	0.004608644747
823	0.004607973882
824	0.004600532727
825	0.004599616578
826	0.004594909139
827	0.004590908045
828	0.004586765113
829	0.004582922049
830	0.00458026462
831	0.004573697614
832	0.0045679124
833	0.004563929432
834	0.004559421528
835	0.004558951246
836	0.004556024124
837	0.004552168746
838	0.004546869861
839	0.004543119854
840	0.004536922412
841	0.004531830071
842	0.004527978761
843	0.004526027361
844	0.004521366946
845	0.004514216736
846	0.004510254852
847	0.004503395615
848	0.004498636358
849	0.004492753952
850	0.004487991494
851	0.004483657495
852	0.00447824679
853	0.004472649365
854	0.00446860215
855	0.004462882666
856	0.004458269231
857	0.004453019201
858	0.004447824185
859	0.004442836187
860	0.004436932498
861	0.004429958896
862	0.004423309045
863	0.00441606749
864	0.004411144901
865	0.004407526478
866	0.004403610132
867	0.004399238355
868	0.004397498973
869	0.004392492584
870	0.004390419582
871	0.004389785654
872	0.004389566994
873	0.004383623758
874	0.004379610754
875	0.004375402817
876	0.004372885563
877	0.004366058299
878	0.004358950982
879	0.004356147616
880	0.004352369227
881	0.004345283561
882	0.004341847023
883	0.004337153916
884	0.004331634076
885	0.004327196216
886	0.004322623036
887	0.00431576665
888	0.0043100851
889	0.004309910499
890	0.004304421941
891	0.004298198503
892	0.004293872852
893	0.004291866744
894	0.004285546194
895	0.0042825544
896	0.004277135331
897	0.004271735834
898	0.0042652153
899	0.004261677353
900	0.004259207592
901	0.004254368486
902	0.004250219763
903	0.004244337265
904	0.004238914036
905	0.004235262555
906	0.004227785302
907	0.00422391464
908	0.004219463065
909	0.004215805182
910	0.004212929715
911	0.004205970469
912	0.004200040662
913	0.004194061939
914	0.004190619937
915	0.004187018476
916	0.004181076128
917	0.004175573973
918	0.004172461402
919	0.004170771172
920	0.004167736898
921	0.004165390841
922	0.004163462498
923	0.004159688164
924	0.004155060094
925	0.004150975229
926	0.004146559264
927	0.004144252406
928	0.004140664716
929	0.004134937996
930	0.004130506685
931	0.00412375096
932	0.004118964495
933	0.004115276899
934	0.004111955944
935	0.004106277774
936	0.00409814354
937	0.004092116791
938	0.004089757921
939	0.004084506152
940	0.004080070374
941	0.004075778959
942	0.004071892133
943	0.004067564398
944	0.004062407013
945	0.004057754819
946	0.00405249482
947	0.00404758121
948	0.004041881943
949	0.004038351721
950	0.004034341739
951	0.004034165097
952	0.004032317983
953	0.0040289862
954	0.004025556295
955	0.004021392538
956	0.004017291649
957	0.004012093012
958	0.004009494346
959	0.004003739733
960	0.003998519387
961	0.003995362625
962	0.003991605379
963	0.003988650119
964	0.003982646501
965	0.003976802942
966	0.003972630249
967	0.003964645671
968	0.003959614121
969	0.003956200988
970	0.003952380899
971	0.003947698335
972	0.003942508573
973	0.003938067958
974	0.003933427799
975	0.003929858959
976	0.003926459102
977	0.003922931325
978	0.003920309725
979	0.003916508696
980	0.003911536504
981	0.00390665285
982	0.003901457729
983	0.003896742739
984	0.003893223137
985	0.003888757303
986	0.003886624854
987	0.003883590403
988	0.00388167056
989	0.003876159831
990	0.003872786392
991	0.003867920143
992	0.003864830534
993	0.003861036833
994	0.003858882063
995	0.003856791139
996	0.003852930797
997	0.003849989633
998	0.00384599388
999	0.003843418371
